timestamp,site_id,building_id,asset_id,temperature,vibration,power_consumption,anomaly_type,iforest_score
2026-06-07 11:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.99,4.043,88.27,Multivariate Telemetry Anomaly,-0.0162
2026-06-07 11:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.87,3.854,87.48,Multivariate Telemetry Anomaly,-0.017
2026-06-07 11:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.61,3.861,84.6,Multivariate Telemetry Anomaly,-0.0215
2026-06-07 12:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.19,4.038,89.58,Multivariate Telemetry Anomaly,-0.0296
2026-06-07 12:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.0,4.152,90.32,Multivariate Telemetry Anomaly,-0.0273
2026-06-07 12:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.43,4.2,90.04,Multivariate Telemetry Anomaly,-0.0347
2026-06-07 12:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.61,4.281,89.15,Multivariate Telemetry Anomaly,-0.0195
2026-06-07 13:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.4,4.234,90.09,Multivariate Telemetry Anomaly,-0.0244
2026-06-07 13:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.45,3.674,92.83,Multivariate Telemetry Anomaly,-0.0201
2026-06-07 13:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.59,4.129,94.15,Multivariate Telemetry Anomaly,-0.0281
2026-06-07 13:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.57,4.114,95.06,Multivariate Telemetry Anomaly,-0.0306
2026-06-07 14:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.28,4.142,93.72,Multivariate Telemetry Anomaly,-0.023
2026-06-07 14:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.72,4.276,93.3,Multivariate Telemetry Anomaly,-0.0265
2026-06-07 14:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.55,3.899,96.05,Multivariate Telemetry Anomaly,-0.017
2026-06-07 14:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.38,4.12,94.22,Multivariate Telemetry Anomaly,-0.0226
2026-06-07 15:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.88,4.727,96.21,Multivariate Telemetry Anomaly,-0.0329
2026-06-07 15:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.51,4.412,96.49,Multivariate Telemetry Anomaly,-0.0423
2026-06-07 15:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.13,4.69,93.3,Multivariate Telemetry Anomaly,-0.0385
2026-06-07 15:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.23,4.416,92.37,Multivariate Telemetry Anomaly,-0.039
2026-06-07 16:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.48,4.387,99.15,Multivariate Telemetry Anomaly,-0.0437
2026-06-07 16:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.88,4.517,101.02,Multivariate Telemetry Anomaly,-0.04
2026-06-07 16:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.13,4.622,96.8,Multivariate Telemetry Anomaly,-0.0305
2026-06-07 16:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.07,4.137,98.56,Multivariate Telemetry Anomaly,-0.0386
2026-06-07 17:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.57,4.308,94.71,Multivariate Telemetry Anomaly,-0.0317
2026-06-07 17:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.68,4.359,96.42,Multivariate Telemetry Anomaly,-0.0306
2026-06-07 17:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.58,4.847,98.65,Excessive Vibration,-0.0414
2026-06-07 17:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.25,4.181,97.83,Multivariate Telemetry Anomaly,-0.0283
2026-06-07 18:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.54,4.332,102.42,Multivariate Telemetry Anomaly,-0.0384
2026-06-07 18:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,16.2,4.67,99.76,Multivariate Telemetry Anomaly,-0.042
2026-06-07 18:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.67,4.681,101.04,Multivariate Telemetry Anomaly,-0.0484
2026-06-07 18:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.13,4.619,104.05,Multivariate Telemetry Anomaly,-0.0323
2026-06-07 19:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.66,5.227,101.92,Excessive Vibration,-0.0452
2026-06-07 19:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.21,4.617,100.58,Multivariate Telemetry Anomaly,-0.0394
2026-06-07 19:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.88,4.824,105.8,Excessive Vibration,-0.0352
2026-06-07 19:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.34,4.681,103.05,Multivariate Telemetry Anomaly,-0.0445
2026-06-07 20:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.9,4.832,106.38,Excessive Vibration,-0.0507
2026-06-07 20:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.87,4.825,102.6,Excessive Vibration,-0.0524
2026-06-07 20:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.81,5.151,104.58,Excessive Vibration,-0.0445
2026-06-07 20:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.43,4.96,105.25,Excessive Vibration,-0.055
2026-06-07 21:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.77,5.369,108.34,Excessive Vibration,-0.0563
2026-06-07 21:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.59,5.096,107.98,Excessive Vibration,-0.0505
2026-06-07 21:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.66,5.279,101.6,Excessive Vibration,-0.0465
2026-06-07 21:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.01,4.966,105.61,Excessive Vibration,-0.0409
2026-06-07 22:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.06,5.084,105.64,Excessive Vibration,-0.0546
2026-06-07 22:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.05,5.14,101.7,Excessive Vibration,-0.0508
2026-06-07 22:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.7,5.168,106.05,Excessive Vibration,-0.0469
2026-06-07 22:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.14,5.061,105.98,Excessive Vibration,-0.0494
2026-06-07 23:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,14.29,5.11,108.74,Excessive Vibration,-0.0462
2026-06-07 23:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,13.8,5.117,111.93,Excessive Vibration,-0.0471
2026-06-07 23:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,15.42,5.621,109.16,Excessive Vibration,-0.0538
2026-06-07 23:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,13.73,5.155,107.62,Excessive Vibration,-0.0477
2026-06-08 00:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,20.8,4.684,85.82,Multivariate Telemetry Anomaly,-0.0614
2026-06-08 00:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,29.47,4.565,98.14,Abnormal Temperature,-0.0665
2026-06-08 00:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,28.11,5.979,100.08,"Excessive Vibration, Abnormal Temperature",-0.0659
2026-06-08 00:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,23.04,4.59,81.9,Multivariate Telemetry Anomaly,-0.0543
2026-06-08 01:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,21.5,3.605,100.72,Multivariate Telemetry Anomaly,-0.047
2026-06-08 01:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.03,5.572,79.64,"Excessive Vibration, Abnormal Temperature",-0.0608
2026-06-08 01:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,28.92,4.327,112.51,Abnormal Temperature,-0.0621
2026-06-08 01:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,26.18,4.04,93.03,Abnormal Temperature,-0.0435
2026-06-08 02:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,22.9,6.343,109.65,Excessive Vibration,-0.0494
2026-06-08 02:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,25.35,4.232,90.42,Abnormal Temperature,-0.0612
2026-06-08 02:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,21.73,4.995,114.08,Excessive Vibration,-0.0674
2026-06-08 02:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,21.26,4.535,95.87,Multivariate Telemetry Anomaly,-0.0683
2026-06-08 03:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,29.83,5.53,105.06,"Excessive Vibration, Abnormal Temperature",-0.0468
2026-06-08 03:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.8,4.546,111.71,Abnormal Temperature,-0.0704
2026-06-08 03:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,22.01,4.761,115.75,Excessive Vibration,-0.0607
2026-06-08 03:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,29.62,5.286,87.8,"Excessive Vibration, Abnormal Temperature",-0.0569
2026-06-08 04:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,22.32,5.927,75.16,Excessive Vibration,-0.0347
2026-06-08 04:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,29.66,4.211,93.55,Abnormal Temperature,-0.0567
2026-06-08 04:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,31.38,4.113,101.39,Abnormal Temperature,-0.0443
2026-06-08 04:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,23.33,4.056,78.96,Multivariate Telemetry Anomaly,-0.0416
2026-06-08 05:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,30.8,4.284,69.07,Abnormal Temperature,-0.0373
2026-06-08 05:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,21.5,3.842,115.27,Multivariate Telemetry Anomaly,-0.0362
2026-06-08 05:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.34,6.028,84.38,"Excessive Vibration, Abnormal Temperature",-0.0575
2026-06-08 05:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,22.57,3.637,81.35,Multivariate Telemetry Anomaly,-0.0243
2026-06-08 06:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,26.59,6.185,111.66,"Excessive Vibration, Abnormal Temperature",-0.048
2026-06-08 06:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,30.24,5.186,86.15,"Excessive Vibration, Abnormal Temperature",-0.0481
2026-06-08 06:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,26.95,5.261,114.18,"Excessive Vibration, Abnormal Temperature",-0.0575
2026-06-08 06:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,24.15,5.31,75.03,"Excessive Vibration, Abnormal Temperature",-0.0382
2026-06-08 07:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,31.7,5.338,105.98,"Excessive Vibration, Abnormal Temperature",-0.0505
2026-06-08 07:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,29.28,5.519,119.12,"Excessive Vibration, Abnormal Temperature",-0.0542
2026-06-08 07:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,24.21,5.074,110.86,"Excessive Vibration, Abnormal Temperature",-0.0347
2026-06-08 07:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,22.34,4.813,77.31,Excessive Vibration,-0.0332
2026-06-08 08:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,29.07,7.8,213.16,"Excessive Vibration, Abnormal Temperature",-0.0586
2026-06-08 08:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,34.25,5.34,292.06,"Excessive Vibration, Abnormal Temperature",-0.0776
2026-06-08 08:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,26.26,7.314,210.43,"Excessive Vibration, Abnormal Temperature",-0.0546
2026-06-08 08:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.47,4.364,198.38,Abnormal Temperature,-0.0456
2026-06-08 09:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,28.54,7.382,273.15,"Excessive Vibration, Abnormal Temperature",-0.0759
2026-06-08 09:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,30.07,4.976,255.16,"Excessive Vibration, Abnormal Temperature",-0.0841
2026-06-08 09:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,25.94,6.097,262.04,"Excessive Vibration, Abnormal Temperature",-0.0696
2026-06-08 09:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,29.2,6.411,348.89,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0826
2026-06-08 10:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,31.14,4.854,282.23,"Excessive Vibration, Abnormal Temperature",-0.0763
2026-06-08 10:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,34.06,4.888,302.39,"Excessive Vibration, Abnormal Temperature",-0.0757
2026-06-08 10:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,30.37,5.974,361.64,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0811
2026-06-08 10:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,31.35,5.429,288.5,"Excessive Vibration, Abnormal Temperature",-0.0739
2026-06-08 11:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,26.17,6.944,301.39,"Excessive Vibration, Abnormal Temperature",-0.068
2026-06-08 11:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,34.98,6.351,333.96,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0818
2026-06-08 11:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,36.99,6.473,319.23,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0817
2026-06-08 11:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,32.67,6.802,260.27,"Excessive Vibration, Abnormal Temperature",-0.0772
2026-06-08 12:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.78,7.326,292.54,"Excessive Vibration, Abnormal Temperature",-0.0817
2026-06-08 12:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,33.99,6.041,401.77,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0888
2026-06-08 12:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,32.58,8.086,392.63,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.08
2026-06-08 12:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.7,7.151,382.5,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0829
2026-06-08 13:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,32.83,5.901,302.76,"Excessive Vibration, Abnormal Temperature",-0.0799
2026-06-08 13:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,31.67,6.011,298.69,"Excessive Vibration, Abnormal Temperature",-0.0793
2026-06-08 13:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,30.71,7.378,354.5,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.086
2026-06-08 13:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,24.86,5.009,330.49,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0689
2026-06-08 14:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,33.13,5.001,342.56,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0831
2026-06-08 14:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,32.72,5.667,312.16,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0766
2026-06-08 14:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,31.28,6.074,306.18,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0782
2026-06-08 14:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,33.2,7.176,323.3,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0855
2026-06-08 15:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,33.3,5.987,329.21,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0749
2026-06-08 15:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,32.21,5.763,383.47,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0767
2026-06-08 15:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,32.55,5.493,353.16,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0802
2026-06-08 15:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,34.63,7.526,309.59,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0822
2026-06-08 16:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,32.89,5.965,365.39,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0771
2026-06-08 16:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,30.17,6.075,235.33,"Excessive Vibration, Abnormal Temperature",-0.0742
2026-06-08 16:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,34.91,7.095,235.33,"Excessive Vibration, Abnormal Temperature",-0.0791
2026-06-08 16:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.49,6.468,344.71,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0727
2026-06-08 17:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,29.07,5.961,244.58,"Excessive Vibration, Abnormal Temperature",-0.0725
2026-06-08 17:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,33.27,6.272,218.1,"Excessive Vibration, Abnormal Temperature",-0.068
2026-06-08 17:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,33.12,5.77,298.91,"Excessive Vibration, Abnormal Temperature",-0.0777
2026-06-08 17:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,24.09,5.438,267.14,"Excessive Vibration, Abnormal Temperature",-0.074
2026-06-08 18:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,26.28,5.304,290.82,"Excessive Vibration, Abnormal Temperature",-0.0893
2026-06-08 18:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.27,6.573,310.31,"Sudden Power Spike, Excessive Vibration, Abnormal Temperature",-0.0832
2026-06-08 18:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,28.35,4.549,319.78,"Sudden Power Spike, Abnormal Temperature",-0.084
2026-06-08 18:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,28.47,8.067,266.97,"Excessive Vibration, Abnormal Temperature",-0.0821
2026-06-08 19:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,26.56,5.926,103.81,"Excessive Vibration, Abnormal Temperature",-0.0579
2026-06-08 19:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,21.63,4.253,87.78,Multivariate Telemetry Anomaly,-0.037
2026-06-08 19:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,23.87,5.062,86.45,"Excessive Vibration, Abnormal Temperature",-0.0481
2026-06-08 19:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.7,4.348,110.09,Abnormal Temperature,-0.0493
2026-06-08 20:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,25.62,5.009,85.14,"Excessive Vibration, Abnormal Temperature",-0.0631
2026-06-08 20:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,30.01,5.11,84.12,"Excessive Vibration, Abnormal Temperature",-0.0406
2026-06-08 20:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,23.99,5.686,107.37,"Excessive Vibration, Abnormal Temperature",-0.0596
2026-06-08 20:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.85,5.98,83.21,"Excessive Vibration, Abnormal Temperature",-0.0531
2026-06-08 21:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,28.12,4.207,84.07,Abnormal Temperature,-0.0495
2026-06-08 21:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,24.99,4.306,93.86,Abnormal Temperature,-0.0492
2026-06-08 21:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,27.41,6.378,95.91,"Excessive Vibration, Abnormal Temperature",-0.0682
2026-06-08 21:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,28.12,4.626,109.69,Abnormal Temperature,-0.0599
2026-06-08 22:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,31.14,4.061,84.88,Abnormal Temperature,-0.0424
2026-06-08 22:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,24.6,5.03,92.36,"Excessive Vibration, Abnormal Temperature",-0.0624
2026-06-08 22:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,25.04,5.924,76.48,"Excessive Vibration, Abnormal Temperature",-0.057
2026-06-08 22:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,23.58,5.833,119.77,Excessive Vibration,-0.0686
2026-06-08 23:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,19.43,4.282,64.37,Multivariate Telemetry Anomaly,-0.0374
2026-06-08 23:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,23.63,3.731,80.87,Multivariate Telemetry Anomaly,-0.0356
2026-06-08 23:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,28.85,4.627,117.56,Abnormal Temperature,-0.0701
2026-06-08 23:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,25.47,4.271,107.0,Abnormal Temperature,-0.0595
2026-06-09 00:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,25.79,5.012,71.45,"Excessive Vibration, Abnormal Temperature",-0.0625
2026-06-13 00:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,4.44,0.759,46.44,Multivariate Telemetry Anomaly,-0.0023
2026-06-16 01:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,4.53,0.811,46.55,Multivariate Telemetry Anomaly,-0.001
2026-06-25 23:15:00,Site_A,Bldg_A1,Chiller_Bldg_A1_01,5.17,0.812,44.24,Multivariate Telemetry Anomaly,-0.0071
2026-06-04 00:00:00,Site_A,Bldg_A1,Chiller_Bldg_A1_02,4.9,0.822,48.44,Multivariate Telemetry Anomaly,-0.0019
2026-06-12 01:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_02,4.05,0.884,44.41,Multivariate Telemetry Anomaly,-0.017
2026-06-16 11:45:00,Site_A,Bldg_A1,Chiller_Bldg_A1_02,10.61,1.299,155.5,Multivariate Telemetry Anomaly,-0.0097
2026-06-25 00:30:00,Site_A,Bldg_A1,Chiller_Bldg_A1_02,4.22,0.811,47.77,Multivariate Telemetry Anomaly,-0.0043
2026-06-04 11:45:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,11.19,1.279,224.1,Multivariate Telemetry Anomaly,-0.0088
2026-06-05 12:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,10.09,1.274,231.35,Multivariate Telemetry Anomaly,-0.0073
2026-06-05 12:45:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,10.42,1.216,230.29,Multivariate Telemetry Anomaly,-0.0011
2026-06-09 13:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,10.98,1.218,232.3,Multivariate Telemetry Anomaly,-0.0043
2026-06-10 12:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,10.56,1.209,230.61,Multivariate Telemetry Anomaly,-0.0039
2026-06-15 14:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,10.13,1.246,231.15,Multivariate Telemetry Anomaly,-0.0091
2026-06-17 12:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,11.15,1.248,228.44,Multivariate Telemetry Anomaly,-0.0062
2026-06-19 14:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,9.65,1.273,229.96,Multivariate Telemetry Anomaly,-0.0038
2026-06-23 11:45:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,11.42,1.241,228.03,Multivariate Telemetry Anomaly,-0.0121
2026-06-25 12:15:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,9.77,1.225,227.93,Multivariate Telemetry Anomaly,-0.0037
2026-06-30 10:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,10.92,1.211,218.7,Multivariate Telemetry Anomaly,-0.0127
2026-06-30 13:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_01,10.86,1.246,234.34,Multivariate Telemetry Anomaly,-0.0091
2026-06-02 12:45:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,11.38,1.291,233.71,Multivariate Telemetry Anomaly,-0.0211
2026-06-03 13:45:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,10.64,1.215,233.2,Multivariate Telemetry Anomaly,-0.0006
2026-06-05 12:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,9.84,1.24,231.84,Multivariate Telemetry Anomaly,-0.0008
2026-06-08 13:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,9.98,1.271,229.82,Multivariate Telemetry Anomaly,-0.0003
2026-06-08 13:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,10.55,1.354,233.6,Multivariate Telemetry Anomaly,-0.0162
2026-06-09 13:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,10.01,1.208,233.64,Multivariate Telemetry Anomaly,-0.0013
2026-06-10 12:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,10.82,1.262,234.58,Multivariate Telemetry Anomaly,-0.0031
2026-06-10 12:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,10.92,1.259,231.7,Multivariate Telemetry Anomaly,-0.0053
2026-06-11 11:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,11.07,1.224,225.41,Multivariate Telemetry Anomaly,-0.0032
2026-06-11 12:15:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,10.75,1.238,230.38,Multivariate Telemetry Anomaly,-0.0123
2026-06-17 01:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,4.55,1.087,64.2,Multivariate Telemetry Anomaly,-0.0011
2026-06-17 11:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,11.08,1.252,224.21,Multivariate Telemetry Anomaly,-0.0026
2026-06-18 11:45:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,11.2,1.263,224.1,Multivariate Telemetry Anomaly,-0.0169
2026-06-18 15:30:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,10.03,1.37,222.47,Multivariate Telemetry Anomaly,-0.0003
2026-06-19 12:45:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,9.79,1.288,228.71,Multivariate Telemetry Anomaly,-0.0068
2026-06-22 01:00:00,Site_A,Bldg_A2,Chiller_Bldg_A2_02,4.31,1.071,67.35,Multivariate Telemetry Anomaly,-0.0073
